Date,Last Price
6/29/22 1:00,1.0512
6/29/22 1:30,1.0503
6/29/22 2:00,1.0495
6/29/22 2:30,1.0494
6/29/22 3:00,1.0498
6/29/22 3:30,1.0516
6/29/22 4:00,1.0515
6/29/22 4:30,1.0511
6/29/22 5:00,1.0514
6/29/22 5:30,1.051
6/29/22 6:00,1.0524
6/29/22 6:30,1.0521
6/29/22 7:00,1.0532
6/29/22 7:30,1.0522
6/29/22 8:00,1.0512
6/29/22 8:30,1.0522
6/29/22 9:00,1.0493
6/29/22 9:30,1.0481
6/29/22 10:00,1.0476
6/29/22 10:30,1.0478
6/29/22 11:00,1.047
6/29/22 11:30,1.0477
6/29/22 12:00,1.0462
6/29/22 12:30,1.0445
6/29/22 13:00,1.0451
6/29/22 13:30,1.0449
6/29/22 14:00,1.0446
6/29/22 14:30,1.0441
6/29/22 15:00,1.0443
6/29/22 15:30,1.0441
6/29/22 16:00,1.0442
6/29/22 16:30,1.0442
6/29/22 17:00,1.0441
6/29/22 17:30,1.0441
6/29/22 18:00,1.0443
6/29/22 18:30,1.0444
6/29/22 19:00,1.0442
6/29/22 19:30,1.0446
6/29/22 20:00,1.0441
6/29/22 20:30,1.0442
6/29/22 21:00,1.0443
6/29/22 21:30,1.0438
6/29/22 22:00,1.0456
6/29/22 22:30,1.0452
6/29/22 23:00,1.0456
6/29/22 23:30,1.0452
6/30/22 0:00,1.0454
6/30/22 0:30,1.0453
6/30/22 1:00,1.0454
6/30/22 1:30,1.0456
6/30/22 2:00,1.0464
6/30/22 2:30,1.0441
6/30/22 3:00,1.0445
6/30/22 3:30,1.0446
6/30/22 4:00,1.0435
6/30/22 4:30,1.0441
6/30/22 5:00,1.0427
6/30/22 5:30,1.0429
6/30/22 6:00,1.0413
6/30/22 6:30,1.0401
6/30/22 7:00,1.0393
6/30/22 7:30,1.0393
6/30/22 8:00,1.0403
6/30/22 8:30,1.0398
6/30/22 9:00,1.0418
6/30/22 9:30,1.0417
6/30/22 10:00,1.0423
6/30/22 10:30,1.0451
6/30/22 11:00,1.0461
6/30/22 11:30,1.0469
6/30/22 12:00,1.0474
6/30/22 12:30,1.0483
6/30/22 13:00,1.0485
6/30/22 13:30,1.048
6/30/22 14:00,1.0481
6/30/22 14:30,1.048
6/30/22 15:00,1.0475
6/30/22 15:30,1.0479
6/30/22 16:00,1.0484
6/30/22 16:30,1.0484
6/30/22 17:00,1.0486
6/30/22 17:30,1.0481
6/30/22 18:00,1.0477
6/30/22 18:30,1.0477
6/30/22 19:00,1.0477
6/30/22 19:30,1.0478
6/30/22 20:00,1.0473
6/30/22 20:30,1.0472
6/30/22 21:00,1.0469
6/30/22 21:30,1.0469
6/30/22 22:00,1.0469
6/30/22 22:30,1.0466
6/30/22 23:00,1.0461
6/30/22 23:30,1.0454
7/1/22 0:00,1.0449
7/1/22 0:30,1.0454
7/1/22 1:00,1.0462
7/1/22 1:30,1.0463
7/1/22 2:00,1.0457
7/1/22 2:30,1.0462
7/1/22 3:00,1.0445
7/1/22 3:30,1.0446
7/1/22 4:00,1.0455
7/1/22 4:30,1.0459
7/1/22 5:00,1.0455
7/1/22 5:30,1.0456
7/1/22 6:00,1.0465
7/1/22 6:30,1.0451
7/1/22 7:00,1.0454
7/1/22 7:30,1.0437
7/1/22 8:00,1.0416
7/1/22 8:30,1.0407
7/1/22 9:00,1.0402
7/1/22 9:30,1.0406
7/1/22 10:00,1.0373
7/1/22 10:30,1.039
7/1/22 11:00,1.0403
7/1/22 11:30,1.0408
7/1/22 12:00,1.0404
7/1/22 12:30,1.0401
7/1/22 13:00,1.0396
7/1/22 13:30,1.0411
7/1/22 14:00,1.0421
7/1/22 14:30,1.0424
7/1/22 15:00,1.0422
7/1/22 15:30,1.0429
7/1/22 16:00,1.0433
7/1/22 16:30,1.0414
7/3/22 15:00,1.0423
7/3/22 15:30,1.0426
7/3/22 16:00,1.0423
7/3/22 16:30,1.0424
7/3/22 17:00,1.0424
7/3/22 17:30,1.0422
7/3/22 18:00,1.0434
7/3/22 18:30,1.0436
7/3/22 19:00,1.0437
7/3/22 19:30,1.0432
7/3/22 20:00,1.0443
7/3/22 20:30,1.0434
7/3/22 21:00,1.0431
7/3/22 21:30,1.0434
7/3/22 22:00,1.0429
7/3/22 22:30,1.0432
7/3/22 23:00,1.0437
7/3/22 23:30,1.0426
7/4/22 0:00,1.0428
7/4/22 0:30,1.0428
7/4/22 1:00,1.0429
7/4/22 1:30,1.0432
7/4/22 2:00,1.0435
7/4/22 2:30,1.0426
7/4/22 3:00,1.0438
7/4/22 3:30,1.0431
7/4/22 4:00,1.0428
7/4/22 4:30,1.0437
7/4/22 5:00,1.044
7/4/22 5:30,1.0442
7/4/22 6:00,1.0452
7/4/22 6:30,1.0452
7/4/22 7:00,1.046
7/4/22 7:30,1.0452
7/4/22 8:00,1.0455
7/4/22 8:30,1.0451
7/4/22 9:00,1.0453
7/4/22 9:30,1.0446
7/4/22 10:00,1.0433
7/4/22 10:30,1.0424
7/4/22 11:00,1.043
7/4/22 11:30,1.0428
7/4/22 12:00,1.0424
7/4/22 12:30,1.0424
7/4/22 13:00,1.0421
7/4/22 13:30,1.0421
7/4/22 14:00,1.0424
7/4/22 14:30,1.0425
7/4/22 15:00,1.0422
7/4/22 15:30,1.0423
7/4/22 16:00,1.0423
7/4/22 16:30,1.0422
7/4/22 17:00,1.0422
7/4/22 17:30,1.0422
7/4/22 18:00,1.0425
7/4/22 18:30,1.0428
7/4/22 19:00,1.0433
7/4/22 19:30,1.0433
7/4/22 20:00,1.043
7/4/22 20:30,1.0434
7/4/22 21:00,1.0429
7/4/22 21:30,1.0435
7/4/22 22:00,1.043
7/4/22 22:30,1.043
7/4/22 23:00,1.0431
7/4/22 23:30,1.0435
7/5/22 0:00,1.0437
7/5/22 0:30,1.0438
7/5/22 1:00,1.0443
7/5/22 1:30,1.0442
7/5/22 2:00,1.0436
7/5/22 2:30,1.0435
7/5/22 3:00,1.0385
7/5/22 3:30,1.0374
7/5/22 4:00,1.0335
7/5/22 4:30,1.0308
7/5/22 5:00,1.031
7/5/22 5:30,1.0296
7/5/22 6:00,1.0296
7/5/22 6:30,1.03
7/5/22 7:00,1.0294
7/5/22 7:30,1.0296
7/5/22 8:00,1.0296
7/5/22 8:30,1.0292
7/5/22 9:00,1.0264
7/5/22 9:30,1.026
7/5/22 10:00,1.0258
7/5/22 10:30,1.0243
7/5/22 11:00,1.0244
7/5/22 11:30,1.0254
7/5/22 12:00,1.0241
7/5/22 12:30,1.0245
7/5/22 13:00,1.0252
7/5/22 13:30,1.0252
7/5/22 14:00,1.0265
7/5/22 14:30,1.0262
7/5/22 15:00,1.0262
7/5/22 15:30,1.0266
7/5/22 16:00,1.0266
7/5/22 16:30,1.0266
7/5/22 17:00,1.0267
7/5/22 17:30,1.0266
7/5/22 18:00,1.0267
7/5/22 18:30,1.0268
7/5/22 19:00,1.0264
7/5/22 19:30,1.0257
7/5/22 20:00,1.0259
7/5/22 20:30,1.0266
7/5/22 21:00,1.0257
7/5/22 21:30,1.0262
7/5/22 22:00,1.0264
7/5/22 22:30,1.0266
7/5/22 23:00,1.0264
7/5/22 23:30,1.0264
7/6/22 0:00,1.0256
7/6/22 0:30,1.0247
7/6/22 1:00,1.0246
7/6/22 1:30,1.0247
7/6/22 2:00,1.0257
7/6/22 2:30,1.0269
7/6/22 3:00,1.0269
7/6/22 3:30,1.0259
7/6/22 4:00,1.0256
7/6/22 4:30,1.0245
7/6/22 5:00,1.0231
7/6/22 5:30,1.0223
7/6/22 6:00,1.022
7/6/22 6:30,1.0196
7/6/22 7:00,1.0192
7/6/22 7:30,1.0192
7/6/22 8:00,1.0169
7/6/22 8:30,1.0187
7/6/22 9:00,1.0192
7/6/22 9:30,1.0173
7/6/22 10:00,1.0177
7/6/22 10:30,1.0194
7/6/22 11:00,1.0174
7/6/22 11:30,1.017
7/6/22 12:00,1.0173
7/6/22 12:30,1.0173
7/6/22 13:00,1.0187
7/6/22 13:30,1.0186
7/6/22 14:00,1.0186
7/6/22 14:30,1.0182
7/6/22 15:00,1.0188
7/6/22 15:30,1.0187
7/6/22 16:00,1.0182
7/6/22 16:30,1.0182
7/6/22 17:00,1.0183
7/6/22 17:30,1.0183
7/6/22 18:00,1.0183
7/6/22 18:30,1.0188
7/6/22 19:00,1.0186
7/6/22 19:30,1.0185
7/6/22 20:00,1.0184
7/6/22 20:30,1.0187
7/6/22 21:00,1.0184
7/6/22 21:30,1.0186
7/6/22 22:00,1.0192
7/6/22 22:30,1.0204
7/6/22 23:00,1.0204
7/6/22 23:30,1.0204
7/7/22 0:00,1.0203
7/7/22 0:30,1.0203
7/7/22 1:00,1.0207
7/7/22 1:30,1.0218
7/7/22 2:00,1.0213
7/7/22 2:30,1.02
7/7/22 3:00,1.0186
7/7/22 3:30,1.0192
7/7/22 4:00,1.0205
7/7/22 4:30,1.0197
7/7/22 5:00,1.019
7/7/22 5:30,1.0208
7/7/22 6:00,1.0207
7/7/22 6:30,1.0191
7/7/22 7:00,1.0194
7/7/22 7:30,1.019
7/7/22 8:00,1.019
7/7/22 8:30,1.0171
7/7/22 9:00,1.0173
7/7/22 9:30,1.0185
7/7/22 10:00,1.0176
7/7/22 10:30,1.0172
7/7/22 11:00,1.016
7/7/22 11:30,1.0158
7/7/22 12:00,1.0153
7/7/22 12:30,1.0155
7/7/22 13:00,1.0151
7/7/22 13:30,1.0156
7/7/22 14:00,1.0166
7/7/22 14:30,1.0158
7/7/22 15:00,1.016
7/7/22 15:30,1.0165
7/7/22 16:00,1.0159
7/7/22 16:30,1.016
7/7/22 17:00,1.0163
7/7/22 17:30,1.0163
7/7/22 18:00,1.0162
7/7/22 18:30,1.0166
7/7/22 19:00,1.0164
7/7/22 19:30,1.0169
7/7/22 20:00,1.0174
7/7/22 20:30,1.0187
7/7/22 21:00,1.0188
7/7/22 21:30,1.0177
7/7/22 22:00,1.0173
7/7/22 22:30,1.0165
7/7/22 23:00,1.016
7/7/22 23:30,1.0158
7/8/22 0:00,1.0143
7/8/22 0:30,1.0155
7/8/22 1:00,1.015
7/8/22 1:30,1.016
7/8/22 2:00,1.0168
7/8/22 2:30,1.016
7/8/22 3:00,1.0114
7/8/22 3:30,1.0109
7/8/22 4:00,1.01
7/8/22 4:30,1.0114
7/8/22 5:00,1.0116
7/8/22 5:30,1.0122
7/8/22 6:00,1.014
7/8/22 6:30,1.0139
7/8/22 7:00,1.0139
7/8/22 7:30,1.0151
7/8/22 8:00,1.0156
7/8/22 8:30,1.0143
7/8/22 9:00,1.0167
7/8/22 9:30,1.0143
7/8/22 10:00,1.0165
7/8/22 10:30,1.0174
7/8/22 11:00,1.0184
7/8/22 11:30,1.0178
7/8/22 12:00,1.0162
7/8/22 12:30,1.0167
7/8/22 13:00,1.0168
7/8/22 13:30,1.0166
7/8/22 14:00,1.017
7/8/22 14:30,1.0174
7/8/22 15:00,1.0175
7/8/22 15:30,1.0178
7/8/22 16:00,1.0184
7/8/22 16:30,1.0185
7/10/22 15:00,1.0176
7/10/22 15:30,1.0173
7/10/22 16:00,1.0173
7/10/22 16:30,1.0178
7/10/22 17:00,1.0182
7/10/22 17:30,1.0178
7/10/22 18:00,1.0175
7/10/22 18:30,1.0175
7/10/22 19:00,1.017
7/10/22 19:30,1.0167
7/10/22 20:00,1.0158
7/10/22 20:30,1.0155
7/10/22 21:00,1.0147
7/10/22 21:30,1.014
7/10/22 22:00,1.0147
7/10/22 22:30,1.015
7/10/22 23:00,1.0153
7/10/22 23:30,1.015
7/11/22 0:00,1.0151
7/11/22 0:30,1.0151
7/11/22 1:00,1.0151
7/11/22 1:30,1.014
7/11/22 2:00,1.0134
7/11/22 2:30,1.0128
7/11/22 3:00,1.0118
7/11/22 3:30,1.0112
7/11/22 4:00,1.012
7/11/22 4:30,1.0119
7/11/22 5:00,1.0116
7/11/22 5:30,1.0103
7/11/22 6:00,1.0107
7/11/22 6:30,1.0113
7/11/22 7:00,1.0096
7/11/22 7:30,1.009
7/11/22 8:00,1.0091
7/11/22 8:30,1.0081
7/11/22 9:00,1.0064
7/11/22 9:30,1.0069
7/11/22 10:00,1.0064
7/11/22 10:30,1.0082
7/11/22 11:00,1.0082
7/11/22 11:30,1.0085
7/11/22 12:00,1.0069
7/11/22 12:30,1.0064
7/11/22 13:00,1.0067
7/11/22 13:30,1.0071
7/11/22 14:00,1.0065
7/11/22 14:30,1.0063
7/11/22 15:00,1.0047
7/11/22 15:30,1.0045
7/11/22 16:00,1.0044
7/11/22 16:30,1.004
7/11/22 17:00,1.0039
7/11/22 17:30,1.0039
7/11/22 18:00,1.0046
7/11/22 18:30,1.004
7/11/22 19:00,1.0044
7/11/22 19:30,1.0045
7/11/22 20:00,1.0039
7/11/22 20:30,1.004
7/11/22 21:00,1.0014
7/11/22 21:30,1.0028
7/11/22 22:00,1.002
7/11/22 22:30,1.0026
7/11/22 23:00,1.0024
7/11/22 23:30,1.0026
7/12/22 0:00,1.0016
7/12/22 0:30,1.0016
7/12/22 1:00,1.0014
7/12/22 1:30,1.0011
7/12/22 2:00,1.0026
7/12/22 2:30,1.0023
7/12/22 3:00,1.0012
7/12/22 3:30,1.0009
7/12/22 4:00,1.0007
7/12/22 4:30,1.0011
7/12/22 5:00,1.0005
7/12/22 5:30,1.0012
7/12/22 6:00,1.0013
7/12/22 6:30,1.002
7/12/22 7:00,1.0053
7/12/22 7:30,1.004
7/12/22 8:00,1.0039
7/12/22 8:30,1.0054
7/12/22 9:00,1.0041
7/12/22 9:30,1.0047
7/12/22 10:00,1.0051
7/12/22 10:30,1.005
7/12/22 11:00,1.007
7/12/22 11:30,1.0069
7/12/22 12:00,1.0064
7/12/22 12:30,1.0062
7/12/22 13:00,1.0055
7/12/22 13:30,1.0058
7/12/22 14:00,1.0053
7/12/22 14:30,1.0045
7/12/22 15:00,1.0043
7/12/22 15:30,1.0034
7/12/22 16:00,1.0033
7/12/22 16:30,1.0037
7/12/22 17:00,1.0034
7/12/22 17:30,1.0037
7/12/22 18:00,1.0029
7/12/22 18:30,1.0032
7/12/22 19:00,1.0033
7/12/22 19:30,1.003
7/12/22 20:00,1.0029
7/12/22 20:30,1.003
7/12/22 21:00,1.0028
7/12/22 21:30,1.0028
7/12/22 22:00,1.003
7/12/22 22:30,1.004
7/12/22 23:00,1.0038
7/12/22 23:30,1.0037
7/13/22 0:00,1.004
7/13/22 0:30,1.0036
7/13/22 1:00,1.0034
7/13/22 1:30,1.0037
7/13/22 2:00,1.004
7/13/22 2:30,1.0034
7/13/22 3:00,1.001
7/13/22 3:30,1.0033
7/13/22 4:00,1.0031
7/13/22 4:30,1.0036
7/13/22 5:00,1.0034
7/13/22 5:30,1.0037
7/13/22 6:00,1.0054
7/13/22 6:30,1.0061
7/13/22 7:00,1.0054
7/13/22 7:30,1.0068
7/13/22 8:00,1.0066
7/13/22 8:30,1.002
7/13/22 9:00,1.0025
7/13/22 9:30,1.0022
7/13/22 10:00,1.0036
7/13/22 10:30,1.0107
7/13/22 11:00,1.0086
7/13/22 11:30,1.0078
7/13/22 12:00,1.0094
7/13/22 12:30,1.0082
7/13/22 13:00,1.0082
7/13/22 13:30,1.0081
7/13/22 14:00,1.007
7/13/22 14:30,1.0063
7/13/22 15:00,1.006
7/13/22 15:30,1.0059
7/13/22 16:00,1.0057
7/13/22 16:30,1.0059
7/13/22 17:00,1.0058
7/13/22 17:30,1.0057
7/13/22 18:00,1.0058
7/13/22 18:30,1.0054
7/13/22 19:00,1.0044
7/13/22 19:30,1.0035
7/13/22 20:00,1.0027
7/13/22 20:30,1.0023
7/13/22 21:00,1.0027
7/13/22 21:30,1.0018
7/13/22 22:00,1.0022
7/13/22 22:30,1.0022
7/13/22 23:00,1.0038
7/13/22 23:30,1.0033
7/14/22 0:00,1.0033
7/14/22 0:30,1.0023
7/14/22 1:00,1.0023
7/14/22 1:30,1.0019
7/14/22 2:00,1.0024
7/14/22 2:30,1.0007
7/14/22 3:00,1.0022
7/14/22 3:30,1.0037
7/14/22 4:00,1.0021
7/14/22 4:30,1.002
7/14/22 5:00,1.0033
7/14/22 5:30,1.0047
7/14/22 6:00,1.0025
7/14/22 6:30,1.0016
7/14/22 7:00,1.001
7/14/22 7:30,1.0009
7/14/22 8:00,1.0006
7/14/22 8:30,1.0002
7/14/22 9:00,0.9972
7/14/22 9:30,0.998
7/14/22 10:00,0.9984
7/14/22 10:30,0.9996
7/14/22 11:00,1.0008
7/14/22 11:30,1.0027
7/14/22 12:00,1.0015
7/14/22 12:30,0.9991
7/14/22 13:00,1.0012
7/14/22 13:30,1.0014
7/14/22 14:00,1.0026
7/14/22 14:30,1.0029
7/14/22 15:00,1.0022
7/14/22 15:30,1.0016
7/14/22 16:00,1.0016
7/14/22 16:30,1.0018
7/14/22 17:00,1.0018
7/14/22 17:30,1.002
7/14/22 18:00,1.002
7/14/22 18:30,1.0019
7/14/22 19:00,1.0019
7/14/22 19:30,1.0027
7/14/22 20:00,1.0015
7/14/22 20:30,1.0019
7/14/22 21:00,1.0022
7/14/22 21:30,1.0033
7/14/22 22:00,1.0038
7/14/22 22:30,1.0037
7/14/22 23:00,1.0028
7/14/22 23:30,1.0026
7/15/22 0:00,1.0027
7/15/22 0:30,1.003
7/15/22 1:00,1.0023
7/15/22 1:30,1.0021
7/15/22 2:00,1.0019
7/15/22 2:30,1.0016
7/15/22 3:00,1.0027
7/15/22 3:30,1.0028
7/15/22 4:00,1.0026
7/15/22 4:30,1.0031
7/15/22 5:00,1.0039
7/15/22 5:30,1.0044
7/15/22 6:00,1.004
7/15/22 6:30,1.0059
7/15/22 7:00,1.0053
7/15/22 7:30,1.0055
7/15/22 8:00,1.0067
7/15/22 8:30,1.0072
7/15/22 9:00,1.0062
7/15/22 9:30,1.0057
7/15/22 10:00,1.0076
7/15/22 10:30,1.0081
7/15/22 11:00,1.0096
7/15/22 11:30,1.009
7/15/22 12:00,1.0075
7/15/22 12:30,1.0081
7/15/22 13:00,1.0084
7/15/22 13:30,1.0077
7/15/22 14:00,1.0078
7/15/22 14:30,1.0081
7/15/22 15:00,1.0077
7/15/22 15:30,1.0082
7/15/22 16:00,1.0085
7/15/22 16:30,1.008
7/17/22 15:00,1.0076
7/17/22 15:30,1.0085
7/17/22 16:00,1.0084
7/17/22 16:30,1.0085
7/17/22 17:00,1.0085
7/17/22 17:30,1.0084
7/17/22 18:00,1.008
7/17/22 18:30,1.0085
7/17/22 19:00,1.0093
7/17/22 19:30,1.0098
7/17/22 20:00,1.0094
7/17/22 20:30,1.0092
7/17/22 21:00,1.0109
7/17/22 21:30,1.0108
7/17/22 22:00,1.0107
7/17/22 22:30,1.0102
7/17/22 23:00,1.0108
7/17/22 23:30,1.0104
7/18/22 0:00,1.0091
7/18/22 0:30,1.0092
7/18/22 1:00,1.0095
7/18/22 1:30,1.0088
7/18/22 2:00,1.0089
7/18/22 2:30,1.011
7/18/22 3:00,1.0142
7/18/22 3:30,1.0146
7/18/22 4:00,1.0134
7/18/22 4:30,1.0131
7/18/22 5:00,1.0148
7/18/22 5:30,1.0155
7/18/22 6:00,1.0163
7/18/22 6:30,1.0156
7/18/22 7:00,1.0147
7/18/22 7:30,1.0144
7/18/22 8:00,1.0121
7/18/22 8:30,1.0137
7/18/22 9:00,1.0144
7/18/22 9:30,1.0155
7/18/22 10:00,1.0177
7/18/22 10:30,1.0194
7/18/22 11:00,1.0165
7/18/22 11:30,1.016
7/18/22 12:00,1.0176
7/18/22 12:30,1.0167
7/18/22 13:00,1.0167
7/18/22 13:30,1.0154
7/18/22 14:00,1.0152
7/18/22 14:30,1.015
7/18/22 15:00,1.0152
7/18/22 15:30,1.0145
7/18/22 16:00,1.0143
7/18/22 16:30,1.0143
7/18/22 17:00,1.0145
7/18/22 17:30,1.0146
7/18/22 18:00,1.0146
7/18/22 18:30,1.0142
7/18/22 19:00,1.0141
7/18/22 19:30,1.0147
7/18/22 20:00,1.0136
7/18/22 20:30,1.0129
7/18/22 21:00,1.0134
7/18/22 21:30,1.0124
7/18/22 22:00,1.013
7/18/22 22:30,1.013
7/18/22 23:00,1.0137
7/18/22 23:30,1.0127
7/19/22 0:00,1.0135
7/19/22 0:30,1.0128
7/19/22 1:00,1.0148
7/19/22 1:30,1.0147
7/19/22 2:00,1.0159
7/19/22 2:30,1.0167
7/19/22 3:00,1.0193
7/19/22 3:30,1.0241
7/19/22 4:00,1.0238
7/19/22 4:30,1.0244
7/19/22 5:00,1.0232
7/19/22 5:30,1.0242
7/19/22 6:00,1.0257
7/19/22 6:30,1.0263
7/19/22 7:00,1.0262
7/19/22 7:30,1.0254
7/19/22 8:00,1.0235
7/19/22 8:30,1.0229
7/19/22 9:00,1.024
7/19/22 9:30,1.0242
7/19/22 10:00,1.0254
7/19/22 10:30,1.0246
7/19/22 11:00,1.0236
7/19/22 11:30,1.0239
7/19/22 12:00,1.0237
7/19/22 12:30,1.024
7/19/22 13:00,1.0238
7/19/22 13:30,1.0235
7/19/22 14:00,1.023
7/19/22 14:30,1.0232
7/19/22 15:00,1.0229
7/19/22 15:30,1.0222
7/19/22 16:00,1.0224
7/19/22 16:30,1.0227
7/19/22 17:00,1.0231
7/19/22 17:30,1.0228
7/19/22 18:00,1.0236
7/19/22 18:30,1.0236
7/19/22 19:00,1.0231
7/19/22 19:30,1.0231
7/19/22 20:00,1.0245
7/19/22 20:30,1.0247
7/19/22 21:00,1.024
7/19/22 21:30,1.0234
7/19/22 22:00,1.0234
7/19/22 22:30,1.0242
7/19/22 23:00,1.0244
7/19/22 23:30,1.0243
7/20/22 0:00,1.0245
7/20/22 0:30,1.0244
7/20/22 1:00,1.0246
7/20/22 1:30,1.0238
7/20/22 2:00,1.0235
7/20/22 2:30,1.025
7/20/22 3:00,1.0261
7/20/22 3:30,1.0226
7/20/22 4:00,1.0229
7/20/22 4:30,1.0231
7/20/22 5:00,1.0242
7/20/22 5:30,1.0251
7/20/22 6:00,1.024
7/20/22 6:30,1.0198
7/20/22 7:00,1.02
7/20/22 7:30,1.019
7/20/22 8:00,1.0191
7/20/22 8:30,1.021
7/20/22 9:00,1.0231
7/20/22 9:30,1.0216
7/20/22 10:00,1.0218
7/20/22 10:30,1.0213
7/20/22 11:00,1.0199
7/20/22 11:30,1.0215
7/20/22 12:00,1.021
7/20/22 12:30,1.019
7/20/22 13:00,1.0168
7/20/22 13:30,1.0157
7/20/22 14:00,1.017
7/20/22 14:30,1.0178
7/20/22 15:00,1.0179
7/20/22 15:30,1.0178
7/20/22 16:00,1.0177
7/20/22 16:30,1.018
7/20/22 17:00,1.0181
7/20/22 17:30,1.018
7/20/22 18:00,1.0187
7/20/22 18:30,1.0182
7/20/22 19:00,1.0179
7/20/22 19:30,1.0181
7/20/22 20:00,1.0185
7/20/22 20:30,1.0187
7/20/22 21:00,1.0187
7/20/22 21:30,1.0194
7/20/22 22:00,1.0202
7/20/22 22:30,1.021
7/20/22 23:00,1.0208
7/20/22 23:30,1.0209
7/21/22 0:00,1.0208
7/21/22 0:30,1.0222
7/21/22 1:00,1.0217
7/21/22 1:30,1.0223
7/21/22 2:00,1.0217
7/21/22 2:30,1.0206
7/21/22 3:00,1.0205
7/21/22 3:30,1.0196
7/21/22 4:00,1.0187
7/21/22 4:30,1.0191
7/21/22 5:00,1.0176
7/21/22 5:30,1.0182
7/21/22 6:00,1.0196
7/21/22 6:30,1.019
7/21/22 7:00,1.0191
7/21/22 7:30,1.0191
7/21/22 8:00,1.0242
7/21/22 8:30,1.0264
7/21/22 9:00,1.0172
7/21/22 9:30,1.0213
7/21/22 10:00,1.0172
7/21/22 10:30,1.0192
7/21/22 11:00,1.0196
7/21/22 11:30,1.02
7/21/22 12:00,1.019
7/21/22 12:30,1.0181
7/21/22 13:00,1.0185
7/21/22 13:30,1.0185
7/21/22 14:00,1.0195
7/21/22 14:30,1.0193
7/21/22 15:00,1.0194
7/21/22 15:30,1.0211
7/21/22 16:00,1.0221
7/21/22 16:30,1.023
7/21/22 17:00,1.0227
7/21/22 17:30,1.0228
7/21/22 18:00,1.0224
7/21/22 18:30,1.0224
7/21/22 19:00,1.0227
7/21/22 19:30,1.022
7/21/22 20:00,1.0211
7/21/22 20:30,1.0205
7/21/22 21:00,1.0195
7/21/22 21:30,1.0202
7/21/22 22:00,1.0193
7/21/22 22:30,1.0196
7/21/22 23:00,1.0188
7/21/22 23:30,1.0191
7/22/22 0:00,1.0188
7/22/22 0:30,1.0181
7/22/22 1:00,1.0185
7/22/22 1:30,1.0185
7/22/22 2:00,1.0195
7/22/22 2:30,1.0208
7/22/22 3:00,1.0175
7/22/22 3:30,1.0139
7/22/22 4:00,1.0161
7/22/22 4:30,1.0153
7/22/22 5:00,1.0156
7/22/22 5:30,1.0159
7/22/22 6:00,1.0155
7/22/22 6:30,1.0172
7/22/22 7:00,1.0163
7/22/22 7:30,1.0176
7/22/22 8:00,1.0194
7/22/22 8:30,1.0187
7/22/22 9:00,1.0185
7/22/22 9:30,1.0234
7/22/22 10:00,1.0236
7/22/22 10:30,1.023
7/22/22 11:00,1.022
7/22/22 11:30,1.0227
7/22/22 12:00,1.0225
7/22/22 12:30,1.0232
7/22/22 13:00,1.0227
7/22/22 13:30,1.0224
7/22/22 14:00,1.0204
7/22/22 14:30,1.0195
7/22/22 15:00,1.0199
7/22/22 15:30,1.0212
7/22/22 16:00,1.0211
7/22/22 16:30,1.0213
7/24/22 15:00,1.0208
7/24/22 15:30,1.0217
7/24/22 16:00,1.0213
7/24/22 16:30,1.0213
7/24/22 17:00,1.0217
7/24/22 17:30,1.0218
7/24/22 18:00,1.0216
7/24/22 18:30,1.0212
7/24/22 19:00,1.0203
7/24/22 19:30,1.0199
7/24/22 20:00,1.0194
7/24/22 20:30,1.0182
7/24/22 21:00,1.0188
7/24/22 21:30,1.02
7/24/22 22:00,1.0204
7/24/22 22:30,1.0211
7/24/22 23:00,1.0208
7/24/22 23:30,1.0207
7/25/22 0:00,1.021
7/25/22 0:30,1.0207
7/25/22 1:00,1.0201
7/25/22 1:30,1.0199
7/25/22 2:00,1.0194
7/25/22 2:30,1.0197
7/25/22 3:00,1.0202
7/25/22 3:30,1.0193
7/25/22 4:00,1.0202
7/25/22 4:30,1.0222
7/25/22 5:00,1.0242
7/25/22 5:30,1.0243
7/25/22 6:00,1.0222
7/25/22 6:30,1.0234
7/25/22 7:00,1.0247
7/25/22 7:30,1.023
7/25/22 8:00,1.0234
7/25/22 8:30,1.0245
7/25/22 9:00,1.0249
7/25/22 9:30,1.0249
7/25/22 10:00,1.0224
7/25/22 10:30,1.0218
7/25/22 11:00,1.021
7/25/22 11:30,1.021
7/25/22 12:00,1.0212
7/25/22 12:30,1.0221
7/25/22 13:00,1.0225
7/25/22 13:30,1.022
7/25/22 14:00,1.0225
7/25/22 14:30,1.0221
7/25/22 15:00,1.0224
7/25/22 15:30,1.0226
7/25/22 16:00,1.0224
7/25/22 16:30,1.022
7/25/22 17:00,1.022
7/25/22 17:30,1.0221
7/25/22 18:00,1.022
7/25/22 18:30,1.022
7/25/22 19:00,1.0219
7/25/22 19:30,1.0223
7/25/22 20:00,1.0227
7/25/22 20:30,1.023
7/25/22 21:00,1.0243
7/25/22 21:30,1.0241
7/25/22 22:00,1.0237
7/25/22 22:30,1.0239
7/25/22 23:00,1.0237
7/25/22 23:30,1.023
7/26/22 0:00,1.0227
7/26/22 0:30,1.0226
7/26/22 1:00,1.0225
7/26/22 1:30,1.0215
7/26/22 2:00,1.0223
7/26/22 2:30,1.0212
7/26/22 3:00,1.0235
7/26/22 3:30,1.0219
7/26/22 4:00,1.0217
7/26/22 4:30,1.0208
7/26/22 5:00,1.0183
7/26/22 5:30,1.0176
7/26/22 6:00,1.0151
